country_iso,country_name,scenario,pasture_area_Mha_2025,pasture_area_Mha_2075,ratio
CYP,Cyprus,no_gap_closure_mutton_pasture_area_m2,0.00040057043507657665,0.0003222464103066256,0.8044687827373532
CZE,Czechia,no_gap_closure_mutton_pasture_area_m2,0.01086359366064599,0.006788476040873595,0.6248830960481567
DEU,Germany,no_gap_closure_mutton_pasture_area_m2,0.0719441669934387,0.047253643393564825,0.6568099314830396
DJI,Djibouti,no_gap_closure_mutton_pasture_area_m2,0.47405181277166797,1.4739676229954455,3.1092964593416657
DNK,Denmark,no_gap_closure_mutton_pasture_area_m2,0.001842138903576876,0.001365742391760281,0.7413894734585013
DOM,Dominican Republic,no_gap_closure_mutton_pasture_area_m2,0.013243949176116725,0.015038417913020293,1.1354934780435126
DZA,Algeria,no_gap_closure_mutton_pasture_area_m2,16.00483320706574,27.775007451892098,1.7354137398714105
ECU,Ecuador,no_gap_closure_mutton_pasture_area_m2,0.03675377207032456,0.047580563493514166,1.294576333620224
EGY,Egypt,no_gap_closure_mutton_pasture_area_m2,0.02226399121597827,0.047921972661135764,2.1524430276788578
ESP,Spain,no_gap_closure_mutton_pasture_area_m2,0.7458343821853618,0.43119683243532897,0.5781401913543909
EST,Estonia,no_gap_closure_mutton_pasture_area_m2,0.00254173074269794,0.0014217277358740488,0.5593541880698759
FIN,Finland,no_gap_closure_mutton_pasture_area_m2,0.004372470708654572,0.0028588390720165266,0.6538269236104737
FJI,Fiji,no_gap_closure_mutton_pasture_area_m2,0.006322923611133482,0.007003562305468888,1.1076461991628255
FRA,France,no_gap_closure_mutton_pasture_area_m2,0.2717526161107471,0.2030492768093144,0.7471842579302563
FSM,Micronesia (Federated States of),no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
GAB,Gabon,no_gap_closure_mutton_pasture_area_m2,0.5314320443671292,1.099070812103367,2.0681304858314036
GBR,United Kingdom of Great Britain and Northern Ireland,no_gap_closure_mutton_pasture_area_m2,1.2194126548426871,0.9808807194056195,0.8043878464851261
GEO,Georgia,no_gap_closure_mutton_pasture_area_m2,0.12275969727172835,0.1316602250463138,1.0725036634367398
GHA,Ghana,no_gap_closure_mutton_pasture_area_m2,2.3652966609927537,8.158248689570781,3.4491439590273765
GIN,Guinea,no_gap_closure_mutton_pasture_area_m2,1.7102274756444336,7.5379713118670075,4.407584031490672
GMB,Gambia,no_gap_closure_mutton_pasture_area_m2,0.04482235676517476,0.13242342630175924,2.9544056997165113
GNB,Guinea-Bissau,no_gap_closure_mutton_pasture_area_m2,0.03046890638459576,0.1283563133905375,4.2126984070367195
GRC,Greece,no_gap_closure_mutton_pasture_area_m2,0.9519796594374852,0.5413256242122729,0.568631502622794
GRD,Grenada,no_gap_closure_mutton_pasture_area_m2,0.00047200049902073937,0.0004106948041322745,0.8701151905227729
GTM,Guatemala,no_gap_closure_mutton_pasture_area_m2,0.01772199138488636,0.029342285211222435,1.6556991014139686
GUY,Guyana,no_gap_closure_mutton_pasture_area_m2,0.06948912572162795,0.051874622193566776,0.7465142445650486
HKG,"China, Hong Kong Special Administrative Region",no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
HND,Honduras,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
HRV,Croatia,no_gap_closure_mutton_pasture_area_m2,0.0307611488399032,0.01604545762294274,0.5216143813890546
HTI,Haiti,no_gap_closure_mutton_pasture_area_m2,0.060309596761937444,0.1786575711246064,2.962340667436872
HUN,Hungary,no_gap_closure_mutton_pasture_area_m2,0.006544093631243025,0.0041200574613277545,0.6295841247835517
