Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
DNK,0.08027329437988827,0.0347279282312423,0.03491255559605911,0.033679630241545896,0.03483347870822943,0.031967590850961534,0.03125208307581227,0.0318772169500609,0.03382128144329897,0.03606019460300137,0.035604761847769034,0.036174499697211156,0.034898469461638486,0.03584008452036794,0.03614477275331565,0.036360668705882344,0.038495468226353635,0.038906882467155304,0.04089427788431622,0.03887313430851973,0.03793648353375184,0.03888471915818432
DOM,0.006749608765246449,0.006297026736184079,0.0064097139968713876,0.006448622279638634,0.006646577652037038,0.006809408858931357,0.007984675676790825,0.009556648905664475,0.009565455222137252,0.0096974630455605,0.01052037371994498,0.009605501934455212,0.00926492836297046,0.009719980729197216,0.007998876028380314,0.009423665046584156,0.00939195871892539,0.006740235806424909,0.007209375020133934,0.00731907093960146,0.007446625072175014,0.007029402874458984
DZA,0.0008782664470765655,0.0007985761195767858,0.0008364078097886189,0.0008561327970689492,0.0008703302776949071,0.0008767285124208475,0.0009055271782458922,0.0009129160732761244,0.0009180279863867026,0.0009792528721385041,0.0010128068423383794,0.0011063171995025329,0.0011749645946076298,0.0012364849407519329,0.0013112331385374547,0.0013694236622416197,0.001424070327539417,0.0014396793208493336,0.0013766766287833657,0.0013816480960770565,0.001376504353217301,0.0013924408537202425
ECU,0.004474626837035581,0.004949721914543632,0.005257791124744376,0.0054757005609909724,0.005291250412470024,0.005278982230861724,0.00543270862745098,0.005788604686011607,0.006272433917087967,0.006544239890092258,0.006593723363482997,0.007053204947099295,0.006612276770096463,0.006821883573608247,0.009495866907759089,0.008361031308214946,0.00883120604579168,0.008928812019193858,0.008863712258564966,0.010580774688728025,0.010413613212657368,0.00951888156930202
EGY,inf,0.1155642975845675,0.13282703702993473,0.136923161143781,0.13566912124380667,0.1679777334698802,0.17635254093122635,0.19144262946541404,0.2010426797245586,0.18980741802858783,0.20036299858939838,0.20975013329204972,0.20924175029435502,0.21712138634865097,0.22163409809213716,0.20934749608275627,0.21316185252561048,0.1901082471759216,0.1826974794471182,0.14765124726832993,0.13843858094716566,0.16669796396141792
ERI,0.00036172474063441936,0.00034079840960666425,0.0003321715959707272,0.00037789894503724875,0.0003833772916935006,0.00038806370812159924,0.0004253906843996262,0.0004766757395117823,0.0003976925486430054,0.00047876803922695466,0.0004840796463858212,0.0004925422005711362,0.0004967578109840013,0.0004779849533825871,0.00046819451366660834,0.00046602045071387013,0.00047384464744913463,0.0004887601757304002,0.000496515503002551,0.0004978057994103451,0.0005063688110652499,0.0005080508263462319
ESP,0.008604624820101204,0.00794518547733231,0.008161266279041984,0.008575164918032787,0.008665836894187288,0.008480693917985147,0.00819427547394459,0.008032696200343645,0.008043720880324545,0.007414530276865481,0.00783429930382754,0.008044989295378795,0.00834976704133802,0.008061580172532652,0.008279602765610173,0.0087339368725525,0.00903799150904617,0.008942941270933374,0.009289576418838121,0.009483505110796216,0.009417414099486337,0.00961998683032607
EST,0.025333655389312974,0.0066801792974051895,0.010191297421686748,0.006876247992791171,0.008640771551679917,0.006739933438735177,0.006981704519522556,0.00721034185397867,0.007381782564102563,0.007156626266866566,0.006503002161726155,0.006711304983193278,0.006734862488706366,0.0068153091510204065,0.006814125269311065,0.007545166614718615,0.007708239419087137,0.007364914209850106,0.0067903109243697465,0.006894184737288136,0.007279896000000001,0.007313808017391303
ETH,0.0017845915643999997,0.001786641276129937,0.0022479551554537647,0.002215633668822149,0.002244674548455191,0.002302757407655503,0.002480355415257064,0.0024512403739897818,0.0026148456924803593,0.0024720611194615815,0.0028851500269934135,0.002708503359675895,0.0024653237588141393,0.0024432311942851944,0.002622686580727157,0.0026540490863973913,0.0026551888035415815,0.0027205073404418323,0.002842733763095019,0.003167793287390164,0.0034344534019345925,0.0030946329869938204
FIN,0.6181413450769229,0.0233990032743106,0.02439058303157894,0.025189807567732113,0.025047345592592595,0.02377446169678407,0.023487752193645992,0.022546636999999998,0.021394384511627902,0.021949664255192874,0.02155169921965318,0.02128265968526466,0.02114877728901734,0.021657200211764704,0.022072233827737226,0.021699742678745644,0.021810446375350144,0.020816881557951483,0.0197329800660737,0.01917259248888889,0.019362854291407227,0.018555619951159952
