Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
BDI,0.07224570383912249,0.06479548644775,0.0634849072899246,0.06689394824971609,0.05727360479300892,0.07831423207254291,0.09865496600484112,0.08979510785083887,0.08276215743070225,0.07720650702066255,0.07636286580605808,0.08666555752427228,0.10899203335994322,0.07359910953174768,0.09757612955238805,0.10938928623172364,0.11567781728958457,0.15287742511242924,0.14493874375368168,0.16921711039745096,0.09458671682256449,0.12602999139452034
BEL,2.71146517920541,2.286287888017762,2.371138525984619,2.185343911297852,2.1828236931042597,2.1187414933333337,2.196884022895302,2.251978724246842,2.261502811576355,2.1247904229258716,2.2878328186528507,2.275239708009039,2.1722540539605673,2.200678801948623,2.32251435867347,2.4620643859964093,2.458577501759325,2.5456830787119857,2.4895662390924964,2.42044671448595,2.389093571835547,2.3315755495034045
BEN,0.20551701896103894,0.13277146406698198,0.1339355297120276,0.1358480711308918,0.14085225953261357,0.14465916379814953,0.1539012663024921,0.15795452049215486,0.16301482571775375,0.16844923288331426,0.17496043681129816,0.18135810245717401,0.18400973274799454,0.18758026781050327,0.1920880295866358,0.1970444650457349,0.20024561459938223,0.20619486587336316,0.2112427841638861,0.2299896252267634,0.20995993739296034,0.24234732893029357
BFA,0.05700376176190476,0.05313976613457007,0.053549044666605046,0.07254513199262963,0.06986006429861444,0.07386427794048644,0.07228935870731869,0.07483175184381402,0.08731902096362847,0.09327104745238093,0.09532388623809523,0.0942781640888291,0.09957628200000003,0.1015856833758155,0.08233604504296252,0.07875529439945263,0.07031315892972743,0.07086580124784167,0.07199851980620309,0.09462106797296785,0.088554190822394,0.0885505002585341
BGD,1.829117500952381,0.42821617879459767,0.44672734107863055,0.45679571786748135,0.46800302579660596,0.497918699983408,0.5560063575119251,0.5954107743593409,0.6103097906827337,0.5731516020890198,0.611999927341035,0.661423301818354,0.6721944854459133,0.7809832218935632,0.8395296670285103,0.8844911487447152,0.9022922897962042,1.0079754696002146,1.0057496509546107,1.0865972042937062,1.1287883650691384,1.2475254933146362
BGR,0.27407838755147296,0.13374583529949008,0.14598211166562694,0.1514879697846107,0.15810635669267709,0.14974085457142858,0.13928155235678027,0.12772463728888558,0.12433813716061255,0.12830858229642464,0.12783061745234106,0.13130525305890933,0.1325019464905037,0.1514966726190476,0.14447177361275088,0.13862878794978425,0.1332465922878194,0.12538042356769233,0.11648696997929604,0.11410355221932114,0.11429656685639636,0.12029736389201351
BHR,5.081555142857145,5.48456075,6.288704357142857,5.290554392857144,4.582960250000001,7.0045534285714295,4.389675821428572,6.772903250000004,8.22088475,8.890920750000006,10.231434964285716,10.38030110714286,10.431260607142857,10.440093535714297,10.213138178571432,11.99238639285715,13.601414535714301,16.73988075,15.772187142857156,16.99628696428573,16.792145107142872,15.128092250000016
BHS,0.09987035714285715,0.10537442492630934,0.1157375976305921,0.12217381488757702,0.12768088928050972,0.12985067519303378,0.11484637194058309,0.11911215918479759,0.12206735469853344,0.12290764715522251,0.1218612818261633,0.11938772039782142,0.12396829188625248,0.12482376809600772,0.12381701267863904,0.12142807956401126,0.12174713461035147,0.12239436828895194,0.12231152067336531,0.12213295713295713,0.12401833221551532,0.12446183272474354
BIH,0.11387627420249655,0.10363580457030702,0.1104658748959778,0.1154195442627382,0.1282292489053093,0.14913273274555724,0.1489690577771649,0.16034578585271322,0.17003365780730897,0.16372124226016938,0.15581969744651486,0.1492151057744937,0.14861620488004365,0.12635810079213333,0.10935345372522216,0.14844658572790415,0.12170072355355488,0.12054688393698666,0.10485223316609454,0.10115599556425307,0.10550503367346936,0.08856748225183711
BLR,0.4069043644168853,0.2732376775915224,0.2717056612386173,0.25918172544391577,0.2797609286265562,0.3117166799939387,0.32704297987992786,0.3317207185497618,0.3376766328434723,0.37845792014413937,0.38280617325734306,0.37698191353213145,0.3847365387305334,0.41319599085401715,0.4151523421923805,0.46620437474774784,0.46415601019838787,0.4699828193254262,0.4811900326538879,0.49432459578389343,0.5261806023199532,0.5516334546714363
BLZ,0.08436398000000003,0.09317082341266487,0.11643141522169784,0.13923985935525712,0.16642714661423544,0.10436105238120091,0.10788788584719702,0.10352545242478298,0.2307105027564321,0.1051602532361033,0.09810124439750308,0.10525791670563034,0.11108358781219764,0.12223887893423797,0.103017121644486,0.10656259814955764,0.09564668766702801,0.09794428666485448,0.11656685023100306,0.11227124374977898,0.10127570328052507,0.11109016264324816
BOL,0.019115440707381647,0.019302171799321834,0.01975960371932758,0.02077444776216498,0.021330902565173324,0.021195896917628597,0.02394731215151515,0.028804747142857145,0.02934047912987013,0.024363674138528142,0.02445874030735931,0.024849500649350646,0.025840019753246755,0.026236713683982688,0.027309115974025976,0.0294937616969697,0.030589687835497835,0.03182410809090909,0.03297191509090909,0.033056783727272734,0.03408450101731601,0.03500036203030304
BRA,0.148680434154234,0.15148603260578541,0.15916303432221365,0.16205774230521866,0.17482489617844077,0.19304578012142187,0.20344424205462408,0.2086869774477239,0.20372855310267743,0.20170380288062303,0.20638190812064658,0.20486266419755317,0.209960588163093,0.21808618478425,0.2188383763524403,0.2119027472657136,0.20798012545300248,0.21251388105071242,0.21995326697613526,0.22665289721605114,0.2224386785907989,0.21782360947016566
BRB,1.840228642857143,0.5964010022630628,0.6145556392866114,0.5996054983464435,0.49168825995409454,0.4017561263992982,0.3897633585714674,0.37972785603658094,0.398495595264128,0.41990467528172176,0.4499716594332714,0.437335219064394,0.45268812979047257,0.4187432710870211,0.4371387879476115,0.4886506679520727,0.49732740599205927,0.4814321750321751,0.5047033022539029,0.4835323336988022,0.47846229728333844,0.43815649209792373
BRN,3.0282555,2.6491545939671437,3.08242020061639,2.997899549698888,2.360182498332576,1.816135736607645,1.5168025044818452,1.2615373629496232,0.8634992948228243,0.8999977613775235,0.7990133712618421,1.0712669142035283,0.9911954724799965,0.6523721385852754,0.8576952696285841,0.8735140309448073,1.4828690925709491,1.690051055344445,1.524089242146418,1.5181270018367563,2.2931826608651296,4.127028079579112
BTN,0.012140914638447972,0.011878200829601287,0.01061642634304816,0.010813536237681052,0.012015138239797548,0.013207577058225268,0.012750792429918185,0.012732562926049877,0.01502666351805078,0.014154465924565927,0.01404182863293378,0.013120726114534574,0.019883185209694967,0.013891701842984725,0.0167490741494041,0.01753750116344714,0.01851755319902474,0.019734125462072517,0.020646689134991507,0.02153690946643718,0.023129123410570804,0.0231924968414468
BWA,0.004795549520089285,0.005444386021205356,0.004701145591517858,0.004305367505580358,0.005514538828125,0.005609799363839286,0.0056273160546875005,0.005628285915178572,0.005796462036830359,0.006345095837053571,0.007203095368303572,0.007346508281250001,0.007789020541294645,0.007716322126116072,0.008112834793526787,0.0083247169921875,0.00833347334263393,0.008029160128348214,0.008735225351562502,0.009121214972098213,0.009880513671875004,0.009647260039062501
